STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,TOBS
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140705,0.00,-9999,77,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140706,0.00,-9999,86,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140707,0.00,-9999,81,66,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140708,0.00,-9999,86,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140709,0.00,-9999,82,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140710,0.00,-9999,84,57,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140711,0.00,-9999,88,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140712,0.00,-9999,90,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140713,0.00,-9999,86,64,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140714,0.00,-9999,87,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140715,0.00,-9999,88,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140716,0.00,-9999,90,59,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140717,0.00,-9999,81,59,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140718,0.00,-9999,78,57,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140719,0.00,-9999,80,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140720,0.00,-9999,68,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140721,0.00,-9999,77,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140722,0.00,-9999,73,59,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140723,0.00,-9999,66,58,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140724,-9999,-9999,69,58,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140725,0.00,-9999,75,57,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140726,0.00,-9999,80,58,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140727,0.00,-9999,82,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140728,0.00,-9999,88,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140729,0.00,-9999,85,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140730,0.00,-9999,85,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140731,0.00,-9999,86,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140801,0.00,-9999,85,64,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140802,0.00,-9999,85,64,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140803,0.00,-9999,88,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140804,0.00,-9999,91,65,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140805,0.00,-9999,80,59,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140806,0.00,-9999,82,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140807,0.00,-9999,81,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140808,0.00,-9999,79,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140809,0.00,-9999,81,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140810,0.00,-9999,86,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140811,0.00,-9999,95,66,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140812,0.00,-9999,83,67,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140813,-9999,-9999,75,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140814,0.21,-9999,72,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140815,0.00,-9999,78,65,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140816,0.00,-9999,78,64,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140817,0.00,-9999,82,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140818,0.00,-9999,85,63,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140819,0.00,-9999,85,62,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140820,0.00,-9999,73,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140821,0.00,-9999,73,57,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140822,0.00,-9999,77,58,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140823,0.00,-9999,84,59,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140824,0.00,-9999,79,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140825,0.00,-9999,83,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140826,0.00,-9999,89,64,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140827,0.00,-9999,88,66,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140828,0.00,-9999,77,60,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140829,0.00,-9999,75,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140830,0.00,-9999,68,61,-9999
GHCND:USW00024234,SEATTLE BOEING FIELD WA US,20140831,0.00,-9999,73,58,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140601,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140602,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140603,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140604,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140606,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140607,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140608,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140609,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140610,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140611,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140612,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140613,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140614,0.05,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140615,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140621,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140622,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140623,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140624,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140625,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140626,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140627,0.12,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140628,0.22,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140703,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140704,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140705,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140706,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140708,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140709,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140725,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140726,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140727,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140728,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140729,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140730,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140731,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140801,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140802,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140803,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140804,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140805,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140806,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140808,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140809,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140810,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140811,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140812,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140813,0.96,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140814,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140815,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140816,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140817,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140818,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140819,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140820,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140821,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140822,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140826,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140827,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140828,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140829,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140830,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0054,GIG HARBOR 1.6 W WA US,20140831,1.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140610,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140611,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140612,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140614,0.05,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140615,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140616,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140617,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140618,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140619,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140620,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140621,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140622,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140623,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140624,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140625,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140626,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140627,0.13,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140628,0.19,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140629,0.24,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140630,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140703,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140704,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140705,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140706,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140707,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140708,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140709,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140710,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140711,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140712,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140713,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140714,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140715,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140716,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140717,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140718,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140719,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140720,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140721,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140722,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140723,0.12,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140724,0.33,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140725,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140726,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140727,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140728,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140729,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140730,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140731,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140801,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140802,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140803,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140804,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140805,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140806,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140807,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140808,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140809,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140810,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140811,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140812,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140813,0.96,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140814,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140815,0.05,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140816,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140817,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140818,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140819,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140820,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140821,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140822,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140823,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140824,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140825,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140826,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140827,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140828,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140829,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140830,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAPR0057,GIG HARBOR 7.0 WNW WA US,20140831,0.37,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140601,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140602,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140603,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140604,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140605,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140606,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140607,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140608,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140609,0.07,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140610,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140611,0.01,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140612,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140613,0.62,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140614,0.07,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140615,0.06,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140618,0.01,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140619,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140620,0.27,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140621,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140622,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140623,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140624,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140625,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140626,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140627,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140628,0.15,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140629,0.01,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140630,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140703,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140704,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140705,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140706,0.03,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140707,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140708,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140709,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140710,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140711,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140712,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140713,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140727,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140728,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140729,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140730,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140731,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140801,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140802,0.00,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140803,0.14,-9999,-9999,-9999,-9999
GHCND:US1WASN0058,MILL CREEK 1.8 NE WA US,20140804,0.00,-9999,-9999,-9999,-9999
